t,g,λ_ii,c,L_tilde,Ω,π_rat,L_tilde_a,L_tilde_x,L_tilde_E,r
51.0,0.008815739956368102,0.8580178542052614,1.0208092597478755,0.23641437032665405,0.9119534976677519,2.2258694206926672,0.09969977327549542,0.02822743909614144,0.10848715795501722,0.05029062299652781
52.0,0.008816222286113378,0.858014897182132,1.0207836204446858,0.23642311122891174,0.9119232725623201,2.225880602265552,0.09969866893101761,0.028227714799281874,0.10849672749861226,0.05029190085291979
53.0,0.008816695475887537,0.858012249506624,1.0207587938259668,0.23643284422998218,0.9118975275154384,2.225891266340229,0.09969801255837801,0.028228002419231513,0.10850682925237265,0.050293122646232
54.0,0.008817158510138232,0.8580099455814524,1.020734731936405,0.23644346796943327,0.9118759428745569,2.225901161191778,0.09969776461251718,0.02822827798670759,0.10851742537020849,0.05029424410170007
55.0,0.00881761037331312,0.8580080198091988,1.020711342671827,0.23645481316215927,0.9118579371442548,2.2259099728189695,0.09969785691604521,0.0282285094228274,0.10852844682328666,0.05029517742525649
55.79999999999999,0.00881796313822727,0.8580067745792812,1.0206930247845725,0.23646425053275064,0.9118455472323939,2.2259159904243306,0.09969811118138873,0.0282286359323111,0.1085375034190508,0.05029571180455464
56.0,0.008818051129520358,0.8580064946114978,1.0206884824384654,0.23646665118080804,0.9118426622550381,2.2259173857877177,0.09969819706320879,0.028228661299640634,0.10853979281795861,0.05029580933145798
57.0,0.008818512501726184,0.8580050127949488,1.0206657807438186,0.23647900099011476,0.9118290687365503,2.2259249981952385,0.09969881500803507,0.0282288474468276,0.10855133853525209,0.05029621384078377
58.0,0.008818999990688553,0.8580034309976087,1.0206430215173894,0.23649166574413183,0.9118160741668647,2.2259332871574116,0.09969961749144511,0.028229093080386475,0.10856295517230025,0.05030757947968047
59.0,0.0088195005380292,0.8580017991968203,1.0206313653190868,0.2364959666939093,0.911802875827093,2.2259399760227594,0.0997004571851652,0.028229352877845025,0.1085661566308991,0.05031353842680436
60.0,0.008820001085369848,0.8580001673726584,1.0206252802195073,0.23649601497416053,0.9117894567413134,2.225945703068085,0.0997012726749248,0.02822960584050125,0.10856513645873449,0.05031417153141109
61.0,0.00882048857433222,0.8579985855080388,1.0206193304467068,0.23649606880578677,0.9117763679170358,2.2259512416369565,0.09970206465832648,0.028229848554037682,0.1085641555934226,0.050314828614574356
62.0,0.008820949946538042,0.8579971035886104,1.0206135537987162,0.23649598382255685,0.9117633612829603,2.225956265682713,0.09970274646116539,0.028230052863519702,0.10856318449787175,0.050315544745775306
63.0,0.008821372143609039,0.857995771602425,1.020608037192466,0.23649569127230752,0.9117504802832389,2.225960518450208,0.09970326328854404,0.028230199638625494,0.108562228345138,0.05031629666236179
64.0,0.008821742107166936,0.85799463953939,1.020602857128658,0.2364951063840919,0.9117377065930471,2.22596372849066,0.09970355359439856,0.028230267836183726,0.10856128495350964,0.0503170698654155
65.0,0.008822046778833458,0.8579937573905004,1.0205980886365171,0.23649414213676406,0.9117250132004598,2.225965622289049,0.09970355488570971,0.028230236144210795,0.1085603511068436,0.05031770659545019
65.39999999999999,0.008822147440693748,0.8579934857049334,1.020596316804909,0.23649363614331145,0.9117199731635138,2.2259659549610853,0.0997034627644924,0.02823019137138115,0.10855998200743792,0.050317648299850665
66.0,0.008822316626488969,0.8579930525784255,1.0205935617246837,0.23649299146677588,0.9117124936063905,2.225966621238364,0.09970341634011264,0.02823013718802923,0.10855943793863398,0.05031377841332685
67.0,0.00882267567535787,0.8579921568511707,1.020584847716503,0.236495224138248,0.9117004222979987,2.225969388746989,0.09970373355543166,0.02823013030609518,0.10856136027672114,0.050306991003363874
68.0,0.008823034724226773,0.8579912611168735,1.0205688403034603,0.23650324275586512,0.911689206265483,2.225973565807349,0.09970414426206352,0.028230149903497266,0.10856894859030433,0.05030822343625238
